,Unnamed: 0,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(km/ltr/kg),engine,max_power,seats
193,193,Hyundai Verna Transform SX VTVT,2010.0,320000.0,100000.0,Petrol,Individual,Manual,Third Owner,16.2,1599.0,103.2,5.0
194,194,Maruti Swift Dzire VXI,2016.0,459999.0,60000.0,Petrol,Individual,Manual,Second Owner,20.85,1197.0,83.14,5.0
195,195,Hyundai Getz GLS,2005.0,65000.0,86000.0,Petrol,Individual,Manual,First Owner,15.3,1341.0,83.0,5.0
196,196,Hyundai Elite i20 Sportz Plus BSIV,2020.0,720000.0,5000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5.0
197,197,Maruti Ciaz 1.3 Alpha,2017.0,800000.0,37000.0,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0
198,198,Tata Tigor 1.2 Revotron XZ,2019.0,520000.0,14000.0,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,5.0
199,199,Maruti Ertiga VDI,2015.0,580000.0,70000.0,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0
200,200,Toyota Etios GD,2012.0,235000.0,120000.0,Diesel,Individual,,First Owner,,,,
201,201,Honda City i VTEC S,2015.0,600000.0,50000.0,Petrol,Individual,Manual,,17.4,1497.0,117.3,5.0
202,202,Honda Brio S MT,2014.0,290000.0,60000.0,Petrol,Individual,Manual,Second Owner,19.4,1198.0,86.8,5.0
203,203,Maruti Wagon R LXI CNG,2016.0,360000.0,50000.0,CNG,Individual,Manual,First Owner,26.6,998.0,58.16,5.0
204,204,Maruti Swift Dzire VXI,2017.0,550000.0,50000.0,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5.0
205,205,Hyundai i20 Sportz 1.2,2013.0,375000.0,70000.0,Petrol,Individual,Manual,First Owner,18.5,1197.0,82.85,5.0
206,206,Maruti Omni E 8 Str STD,2003.0,40000.0,90000.0,Petrol,Individual,Manual,Second Owner,,,,
207,207,Maruti Wagon R AMT VXI,2018.0,420000.0,35000.0,Petrol,Individual,Automatic,First Owner,20.51,998.0,67.0,5.0
208,208,Maruti Swift Dzire VXI 1.2,2017.0,550000.0,20000.0,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0
209,209,Maruti Alto 800 LXI,2018.0,270000.0,20000.0,,Individual,Manual,First Owner,24.7,796.0,47.3,5.0
210,210,Maruti Swift Dzire AMT VXI BS IV,2018.0,700000.0,7800.0,,Individual,Automatic,First Owner,22.0,1197.0,81.8,5.0
211,211,Maruti Swift VXI Optional,2017.0,500000.0,20000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0
212,212,Tata Hexa XE,2019.0,1250000.0,15000.0,Diesel,Individual,Manual,First Owner,17.6,2179.0,147.94,7.0
213,213,Hyundai i20 Magna,2013.0,320000.0,31377.0,Petrol,Individual,Manual,Second Owner,18.5,1197.0,82.85,5.0
214,214,Maruti Swift Dzire VDI,2018.0,700000.0,50000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0
215,215,Maruti Wagon R VXI BS IV,2015.0,290000.0,60000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0
216,216,Toyota Corolla Altis 1.8 VL AT,2012.0,550000.0,100000.0,Petrol,Individual,Automatic,First Owner,14.53,1794.0,138.1,5.0
217,217,Honda Brio S MT,2012.0,265000.0,60000.0,Petrol,Individual,Manual,First Owner,19.4,1198.0,86.8,5.0
218,218,Maruti Baleno Alpha Automatic,2018.0,830000.0,5000.0,Petrol,Individual,Automatic,First Owner,21.4,1197.0,83.1,5.0
219,219,Tata Safari Storme EX,2017.0,800000.0,60000.0,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,7.0
220,220,Maruti Alto LXi,2011.0,160000.0,25000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0
221,221,Renault KWID RXT,2018.0,335000.0,30000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0
222,222,Datsun GO T BSIV,2017.0,329000.0,80000.0,Petrol,Individual,Manual,Second Owner,20.63,1198.0,67.0,5.0
223,223,Maruti Vitara Brezza VDi Option,2017.0,775000.0,75000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0
224,224,Hyundai Xcent 1.2 VTVT SX,2020.0,524000.0,32000.0,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,5.0
225,225,Maruti Alto 800 LXI,2015.0,245000.0,40000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0
226,226,Hyundai i20 1.2 Sportz,2012.0,275000.0,93000.0,Petrol,Individual,Manual,Second Owner,17.0,1197.0,80.0,5.0
227,227,Tata Zest Revotron 1.2 XT,2018.0,520000.0,60000.0,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0
228,228,Maruti Swift 1.3 VXi,2008.0,130000.0,120000.0,Petrol,Individual,Manual,Second Owner,,,,
229,229,Nissan Sunny XL,2014.0,550000.0,37000.0,Petrol,Individual,Manual,First Owner,16.95,1498.0,97.7,5.0
230,230,Ford EcoSport 1.5 Petrol Titanium Plus BSIV,2018.0,910000.0,15000.0,Petrol,Individual,Manual,First Owner,17.0,1497.0,121.36,5.0
231,231,Nissan Micra Active XV S,2015.0,300000.0,80000.0,Petrol,Individual,Manual,First Owner,19.49,1198.0,,5.0
232,232,Maruti Wagon R LXI Optional,2016.0,350000.0,140000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0
233,233,Mahindra Ssangyong Rexton RX5,2013.0,900000.0,70000.0,Diesel,Individual,Manual,First Owner,12.83,2696.0,162.0,7.0
234,234,Mahindra Quanto C8,2013.0,300000.0,120000.0,Diesel,Individual,Manual,Second Owner,17.21,1493.0,100.0,7.0
235,235,Maruti Ritz LDi,2010.0,250000.0,110000.0,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,5.0
236,236,Hyundai Creta 1.6 CRDi SX Plus Dual Tone,2017.0,1100000.0,37000.0,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,5.0
237,237,Renault KWID RXT,2016.0,270000.0,44000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0
238,238,Maruti Ertiga VDI,2015.0,640000.0,80000.0,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0
239,239,Mahindra XUV500 W4,2015.0,650000.0,125000.0,,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0
240,240,Maruti Eeco 5 Seater AC BSIV,2017.0,409999.0,13500.0,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0
241,241,Hyundai Santro Xing GLS,2011.0,165000.0,75000.0,Petrol,Individual,Manual,First Owner,17.92,1086.0,62.1,5.0
242,242,Hyundai Accent GLE,2007.0,80000.0,120000.0,Petrol,Individual,Manual,Second Owner,13.2,1495.0,94.0,5.0
243,243,Mahindra XUV500 W8 2WD,2014.0,535000.0,120000.0,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0
244,244,Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,2013.0,700000.0,70000.0,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.57,7.0
245,245,Maruti Swift Dzire VDI,2013.0,550000.0,70000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0
246,246,Honda Amaze S CVT Petrol BSIV,2019.0,,15000.0,Petrol,Individual,Automatic,First Owner,19.0,,88.76,5.0
247,247,Hyundai i10 Sportz 1.2,2009.0,200000.0,53000.0,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0
248,248,Maruti Swift Dzire VDI,2014.0,500000.0,120000.0,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0
249,249,Maruti Ertiga SHVS ZDI Plus,2016.0,1000000.0,70000.0,Diesel,Individual,Manual,First Owner,24.52,,88.5,7.0
250,250,Hyundai Getz 1.3 GVS,2008.0,110000.0,120000.0,Petrol,Individual,Manual,Second Owner,14.2,1341.0,82.9,5.0
251,251,Hyundai i20 1.2 Magna,2011.0,320000.0,100000.0,Petrol,Individual,Manual,Second Owner,18.5,1197.0,80.0,5.0
252,252,Tata Indica DLS,2005.0,75000.0,110000.0,Diesel,Individual,Manual,Second Owner,,,,
253,253,Maruti Swift LXI Optional-O,2015.0,350000.0,100000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,83.11,5.0
254,254,Tata Indica Vista TDI LS,2013.0,170000.0,162500.0,Diesel,Individual,Manual,First Owner,19.4,1405.0,70.0,5.0
255,255,Hyundai i20 2015-2017 Asta 1.4 CRDi,2017.0,800000.0,39000.0,,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0
256,256,Maruti Ignis 1.3 Alpha,2017.0,500000.0,75000.0,Diesel,Individual,,First Owner,26.8,1248.0,74.0,5.0
257,257,Tata Hexa XTA,2017.0,1380000.0,50000.0,Diesel,Individual,Automatic,First Owner,17.6,2179.0,153.86,7.0
258,258,Mahindra Marazzo M6 8Str,2019.0,1300000.0,40000.0,Diesel,Individual,Manual,First Owner,17.3,1497.0,121.0,8.0
259,259,Hyundai Verna 1.6 CRDI,2013.0,530000.0,92500.0,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.3,5.0
260,260,Maruti Swift Dzire VDI,2012.0,360000.0,158000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0
261,261,Maruti Swift Dzire LDi,2012.0,310000.0,120000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0
262,262,Honda City i DTEC V,2015.0,725000.0,50000.0,Diesel,Individual,Manual,,26.0,1498.0,98.6,5.0
263,263,Maruti Swift Dzire ZDi,2012.0,340000.0,110000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0
264,264,Hyundai Xcent 1.2 CRDi E,2017.0,550000.0,2000.0,Diesel,Individual,Manual,Second Owner,25.4,1186.0,73.97,5.0
265,265,Toyota Fortuner 3.0 Diesel,2011.0,1150000.0,181000.0,Diesel,Individual,Manual,Second Owner,11.5,2982.0,171.0,7.0
266,266,Tata Tiago 1.05 Revotorq XZ,2016.0,380000.0,70000.0,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,5.0
267,267,Nissan Sunny XL AT Special Edition,2013.0,350000.0,,Petrol,Individual,Automatic,Second Owner,17.97,1498.0,99.6,5.0
268,268,Hyundai Elite i20 Magna Plus BSIV,2019.0,610000.0,2000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5.0
269,269,Maruti Swift Dzire VXI,2015.0,525000.0,20000.0,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5.0
270,270,Toyota Innova 2.5 GX 7 STR,2011.0,,120000.0,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,7.0
271,271,Mahindra Thar CRDe,2017.0,780000.0,35000.0,Diesel,Individual,Manual,First Owner,16.55,2498.0,105.0,6.0
272,272,Maruti Swift Dzire ZDi,2012.0,320000.0,193000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0
273,273,Maruti Swift 1.2 DLX (Only Delhi),2014.0,375000.0,80000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0
274,274,Datsun GO D Petrol,2019.0,300000.0,,Petrol,Individual,Manual,First Owner,19.02,1198.0,67.05,5.0
275,275,Hyundai i20 Asta 1.4 CRDi,2015.0,500000.0,70000.0,Diesel,Individual,Manual,Fourth & Above Owner,22.54,1396.0,88.73,5.0
276,276,Mahindra Scorpio LX,2011.0,404000.0,122358.0,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,9.0
277,277,Tata Sumo Gold EX BSIII,2015.0,500000.0,75000.0,Diesel,Individual,Manual,First Owner,14.07,2956.0,69.01,7.0
278,278,Tata Tiago Wizz 1.05 Revotorq,2017.0,350000.0,120000.0,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,5.0
279,279,Tata Zest Revotron 1.2 XT,2015.0,380000.0,40000.0,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0
280,280,Hyundai Accent GLE,2008.0,,95200.0,Petrol,Individual,Manual,Third Owner,13.2,1495.0,94.0,5.0
281,281,Honda Brio Exclusive Edition,2014.0,335000.0,33033.0,,Dealer,Manual,First Owner,19.4,1198.0,86.8,5.0
282,282,Hyundai Grand i10 AT Asta,2015.0,465000.0,63063.0,Petrol,Dealer,Automatic,First Owner,18.9,1197.0,82.0,5.0
283,283,Tata Manza Club Class Quadrajet90 LX,2012.0,290000.0,60000.0,Diesel,Individual,Manual,First Owner,21.02,1248.0,88.76,5.0
284,284,Maruti Alto LX,2005.0,110000.0,45000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0
285,285,Tata New Safari DICOR 2.2 EX 4x2,2011.0,450000.0,80000.0,Diesel,Individual,Manual,Third Owner,11.57,2179.0,138.1,7.0
286,286,Mahindra Bolero SLE,2009.0,400000.0,170000.0,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0
287,287,Mahindra Bolero DI DX 7 Seater,2007.0,210000.0,207890.0,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0
288,288,Mercedes-Benz GL-Class 220d 4MATIC Sport,2018.0,4600000.0,7976.0,Diesel,Individual,Automatic,First Owner,17.9,2143.0,170.0,5.0
289,289,Maruti Omni E MPI STD BS IV,2016.0,220000.0,35000.0,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,8.0
290,290,Hyundai Grand i10 Sportz,2017.0,450000.0,35000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0
291,291,Hyundai Grand i10 Sportz,2017.0,450000.0,35000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0
292,292,Hyundai i10 Sportz AT,2013.0,290000.0,50000.0,Petrol,Individual,Automatic,First Owner,16.95,1197.0,78.9,5.0
293,293,Maruti Swift VXI Deca,2016.0,520000.0,20000.0,,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0
294,294,Hyundai i10 Sportz AT,2011.0,265000.0,20000.0,Petrol,Individual,Automatic,First Owner,16.95,1197.0,78.9,5.0
295,295,Maruti Swift VXI,2012.0,330000.0,50000.0,Petrol,Individual,Manual,Second Owner,18.6,1197.0,85.8,5.0
296,296,Maruti Swift VXI,2012.0,330000.0,50000.0,Petrol,Individual,Manual,Second Owner,18.6,1197.0,85.8,5.0
297,297,Mahindra Bolero 2011-2019 ZLX,2014.0,509999.0,120000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0
298,298,Hyundai Verna 1.6 SX VTVT (O),2014.0,500000.0,70000.0,Petrol,Individual,Manual,First Owner,17.1,1591.0,121.3,5.0
299,299,Hyundai i20 Active 1.2,2015.0,525000.0,50000.0,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5.0
300,300,Maruti Baleno Zeta,2019.0,675000.0,16500.0,Petrol,Individual,Manual,First Owner,21.01,1197.0,81.8,5.0
301,301,Hyundai i20 1.2 Asta,2010.0,300000.0,70000.0,Petrol,Individual,Manual,First Owner,17.0,1197.0,80.0,5.0
302,302,Maruti Alto LXI,2005.0,90000.0,99361.0,,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0
303,303,Maruti Swift Dzire VDI,2017.0,650000.0,25000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0
304,304,Maruti Swift Dzire VXI,2014.0,409000.0,70000.0,Petrol,Individual,Manual,Second Owner,19.1,1197.0,85.8,5.0
305,305,Hyundai Grand i10 CRDi Sportz,2015.0,395000.0,80000.0,Diesel,Individual,Manual,Second Owner,24.0,1120.0,70.0,5.0
306,306,Maruti Swift 1.3 VXi,2010.0,215000.0,70000.0,Petrol,Individual,Manual,Second Owner,,,,
307,307,Maruti Swift Dzire VXI,2014.0,400000.0,70000.0,Petrol,Individual,Manual,Second Owner,19.1,1197.0,85.8,5.0
308,308,Chevrolet Beat LS,2012.0,120000.0,60000.0,Petrol,Individual,Manual,Second Owner,18.6,1199.0,79.4,5.0
309,309,Tata Tigor 1.2 Revotron XZA,2018.0,645000.0,10000.0,Petrol,Individual,Automatic,First Owner,20.3,1199.0,84.0,5.0
310,310,Maruti 800 Std,2006.0,81000.0,80000.0,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4.0
311,311,Honda City i-DTEC VX,2017.0,1300000.0,30000.0,Diesel,Individual,Manual,First Owner,25.6,1498.0,97.9,5.0
312,312,Honda City i-DTEC VX,2017.0,1250000.0,33000.0,Diesel,Individual,Manual,First Owner,25.6,1498.0,97.9,5.0
313,313,Maruti Ertiga VXI,2013.0,535000.0,90000.0,Petrol,Individual,Manual,Third Owner,16.02,1373.0,93.7,7.0
314,314,Nissan Terrano XV Premium 110 PS,2014.0,555000.0,80100.0,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.5,5.0
315,315,Honda City i VTEC VX,2014.0,725000.0,120000.0,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.3,5.0
316,316,Mahindra Willys CJ 3B 4X4,1983.0,300000.0,10000.0,Diesel,Individual,Manual,Third Owner,,,,
317,317,Renault KWID RXL,2016.0,229999.0,40000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0
318,318,Toyota Innova 2.5 GX (Diesel) 8 Seater,2013.0,800000.0,160000.0,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,8.0
319,319,Maruti Wagon R VXI BS IV,2017.0,409999.0,47000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0
320,320,Hyundai Creta 1.4 CRDi S Plus,2018.0,1210000.0,25000.0,Diesel,Individual,Manual,First Owner,21.38,1396.0,88.7,5.0
321,321,Tata Tiago 1.2 Revotron XZ,2017.0,400000.0,26000.0,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0
322,322,Hyundai Grand i10 1.2 CRDi Sportz,2018.0,520000.0,29000.0,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5.0
323,323,Maruti Baleno Zeta Automatic,2016.0,650000.0,50000.0,,Individual,Automatic,First Owner,21.4,1197.0,83.1,5.0
324,324,Maruti Swift ZXI ABS,2011.0,325000.0,58000.0,Petrol,Individual,Manual,Third Owner,16.1,1298.0,88.2,5.0
325,325,Maruti Swift Dzire VXi AT,2012.0,420000.0,120000.0,Petrol,Individual,Automatic,First Owner,17.4,1197.0,85.8,5.0
326,326,Maruti Swift LXI Option,2014.0,,50000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0
327,327,Hyundai i20 1.2 Asta,2010.0,275000.0,80000.0,Petrol,Individual,Manual,Fourth & Above Owner,17.0,1197.0,80.0,5.0
328,328,Maruti Zen LXI,2003.0,65000.0,60000.0,Petrol,Individual,Manual,Fourth & Above Owner,17.3,993.0,60.0,5.0
329,329,Maruti Celerio LXI,2017.0,351000.0,36000.0,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0
330,330,Toyota Innova 2.5 V Diesel 8-seater,2007.0,404000.0,120000.0,Diesel,Individual,Manual,Third Owner,12.8,2494.0,102.0,8.0
331,331,Maruti Ritz LDi,2011.0,185000.0,185000.0,Diesel,Individual,Manual,Third Owner,21.1,1248.0,73.9,5.0
332,332,Nissan Micra Diesel XV,2011.0,250000.0,50000.0,Diesel,Individual,Manual,First Owner,23.08,1461.0,63.1,5.0
333,333,Maruti Zen LXI,2002.0,60000.0,100000.0,Petrol,Individual,Manual,Second Owner,17.3,993.0,60.0,5.0
334,334,Hyundai Verna 1.6 SX VTVT (O),2013.0,500000.0,50000.0,Petrol,Individual,Manual,First Owner,17.1,1591.0,121.3,5.0
335,335,Maruti Zen Estilo LXI BSIII,2007.0,85000.0,80000.0,Petrol,Individual,Manual,Second Owner,18.2,998.0,67.1,5.0
336,336,Hyundai Santro Xing XL,2005.0,85000.0,60000.0,,Individual,Manual,Second Owner,,,,
337,337,Maruti Alto LX,2005.0,85000.0,80000.0,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,46.3,5.0
338,338,Maruti Swift Dzire ZDi,2011.0,265000.0,90000.0,Diesel,,Manual,Fourth & Above Owner,19.3,1248.0,73.9,5.0
339,339,Maruti A-Star Vxi,2010.0,130000.0,162000.0,Petrol,Individual,Manual,Second Owner,19.0,998.0,66.1,5.0
340,340,Maruti Ertiga VDI,2013.0,480000.0,110000.0,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.76,7.0
341,341,Maruti Swift Ldi BSIII,2008.0,170000.0,120000.0,Diesel,Individual,Manual,Third Owner,17.8,1248.0,75.0,5.0
342,342,Nissan Micra Diesel XV,2011.0,275000.0,45000.0,Diesel,Individual,Manual,First Owner,23.08,1461.0,63.1,5.0
343,343,Maruti Wagon R LXI,2005.0,89000.0,90000.0,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0
344,344,Ford Figo Diesel Titanium,2010.0,170000.0,90000.0,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0
345,345,Mahindra XUV300 W8 Option BSIV,2019.0,1090000.0,16500.0,Petrol,Dealer,Manual,First Owner,17.0,1197.0,110.0,5.0
346,346,Hyundai Creta 1.6 CRDi AT SX Plus,2017.0,1100000.0,67000.0,Diesel,Individual,Automatic,First Owner,17.01,1582.0,126.2,5.0
347,347,Maruti Swift VXI BSIV,2018.0,610000.0,52000.0,Petrol,Dealer,Manual,First Owner,22.0,1197.0,81.8,5.0
348,348,Datsun GO T Option BSIV,2016.0,335000.0,40000.0,Petrol,Dealer,Manual,First Owner,20.63,1198.0,67.0,5.0
349,349,Hyundai Grand i10 Asta,2015.0,434999.0,40000.0,Petrol,Dealer,,First Owner,18.9,1197.0,82.0,5.0
350,350,Toyota Fortuner 2.8 2WD MT BSIV,2018.0,3000000.0,35000.0,Diesel,Individual,Manual,First Owner,14.24,2755.0,174.5,7.0
351,351,Renault KWID RXL,2018.0,390000.0,13000.0,Petrol,Dealer,Manual,First Owner,20.71,799.0,53.26,5.0
352,352,Honda Brio 1.2 VX MT,2012.0,325000.0,40000.0,Petrol,Dealer,Manual,First Owner,18.5,1198.0,86.8,5.0
353,353,Volkswagen Ameo 1.2 MPI Comfortline Plus,2019.0,640000.0,10000.0,Petrol,Dealer,Manual,First Owner,17.0,,73.75,5.0
354,354,Nissan Sunny XV Special Edition,2012.0,450000.0,9000.0,Petrol,Dealer,Manual,First Owner,16.95,1498.0,97.7,5.0
355,355,Toyota Etios Liva GD SP,2013.0,400000.0,70000.0,Diesel,Dealer,Manual,Second Owner,23.59,1364.0,67.06,5.0
356,356,Hyundai i10 Sportz,2009.0,215000.0,60000.0,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0
357,357,Renault Duster 85PS Diesel RxL,2014.0,570000.0,40000.0,Diesel,Dealer,Manual,First Owner,20.45,1461.0,83.8,5.0
358,358,Mahindra XUV500 W8 2WD,2012.0,680000.0,93000.0,,Dealer,Manual,First Owner,15.1,2179.0,140.0,7.0
359,359,Toyota Innova 2.5 V Diesel 7-seater,2008.0,325000.0,80000.0,Diesel,Individual,Manual,Fourth & Above Owner,12.8,2494.0,102.0,7.0
360,360,Tata Indigo CS eGLX BS IV,2011.0,150000.0,50000.0,Petrol,Individual,Manual,Second Owner,15.64,1193.0,64.08,5.0
361,361,Hyundai Elantra SX AT,2013.0,690000.0,68000.0,Petrol,Dealer,Automatic,First Owner,14.5,1797.0,147.5,5.0
362,362,Mercedes-Benz New C-Class 220 CDI AT,2013.0,1550000.0,25000.0,Diesel,,Automatic,First Owner,14.84,2143.0,170.0,5.0
363,363,Tata Nano STD,2012.0,64000.0,18000.0,Petrol,Dealer,Manual,First Owner,25.4,624.0,37.5,4.0
364,364,Nissan Micra Diesel XL,2013.0,250000.0,120000.0,Diesel,Individual,Manual,First Owner,23.08,1461.0,63.1,5.0
365,365,Maruti Wagon R LXI,2005.0,65000.0,35000.0,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0
366,366,Maruti Swift Dzire VDI,2016.0,604250.0,60000.0,Diesel,Individual,,Second Owner,26.59,1248.0,74.0,5.0
367,367,Hyundai i10 Magna,2010.0,140000.0,70000.0,Petrol,Individual,Manual,Fourth & Above Owner,20.36,1197.0,78.9,5.0
368,368,Renault KWID RXT,2016.0,300000.0,30000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0
369,369,Volkswagen GTI 1.8 TSI,2016.0,800000.0,70000.0,Petrol,Individual,Automatic,First Owner,16.34,,189.3,5.0
370,370,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,2625000.0,9000.0,Diesel,Dealer,Automatic,First Owner,13.6,1999.0,177.0,5.0
371,371,Lexus ES 300h,2019.0,5150000.0,20000.0,Petrol,Dealer,Automatic,First Owner,22.37,2487.0,214.56,5.0
372,372,Jaguar XF 2.0 Diesel Portfolio,2017.0,3200000.0,45000.0,Diesel,Dealer,Automatic,First Owner,19.33,1999.0,177.0,5.0
373,373,Tata Safari Storme EX,2015.0,503000.0,110000.0,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,7.0
374,374,Volvo XC40 D4 Inscription BSIV,2019.0,3800000.0,20000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,5.0
375,375,Toyota Camry 2.5 Hybrid,2016.0,2000000.0,68089.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494.0,157.7,5.0
376,376,Maruti Wagon R LXI,2013.0,225000.0,58343.0,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998.0,67.05,5.0
377,377,Maruti Baleno Alpha 1.3,2018.0,740000.0,38817.0,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5.0
378,378,Honda Jazz VX,2016.0,550000.0,56494.0,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,5.0
379,379,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,750000.0,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494.0,100.6,7.0
380,380,Maruti Swift AMT VVT VXI,2019.0,650000.0,5621.0,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0
381,381,Toyota Etios VX,2017.0,625000.0,25538.0,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,5.0
382,382,Maruti Swift AMT ZXI,2018.0,600000.0,69779.0,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0
383,383,Hyundai Grand i10 1.2 CRDi Sportz,2017.0,450000.0,56290.0,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,5.0
384,384,BMW X4 M Sport X xDrive20d,2019.0,5400000.0,7500.0,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0
385,385,BMW X4 M Sport X xDrive20d,2019.0,5500000.0,8500.0,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0
386,386,Honda Amaze V CVT Petrol BSIV,2019.0,779000.0,7032.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,5.0
387,387,Skoda Rapid 1.6 MPI AT Elegance,2016.0,645000.0,11000.0,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,5.0
388,388,Volvo V40 D3 R-Design,2018.0,2475000.0,2000.0,Diesel,Dealer,Automatic,First Owner,16.8,1984.0,150.0,5.0
389,389,Hyundai i10 Magna,2010.0,150000.0,106000.0,Petrol,Individual,Manual,Third Owner,20.36,1197.0,78.9,5.0
390,390,Toyota Etios Liva Diesel TRD Sportivo,2012.0,265000.0,162000.0,Diesel,Individual,,Third Owner,,,,
